#Date,Amer Sport A,Cargotec,Elisa,Fortum,Huhtamaki,Kesko B,Kone,Konecranes,Metso,Metsa Board B,Neste,Nokia,Nokian Renkaat,Nordea,Orion B,Outokumpu,Outotec,Sampo A,Stora Enso R,Telia,Tieto,UPM-Kymmene,Valmet,Wartsila,YIT
2014-08-15,0.139452298,0.192800718,-0.081670824,-0.174408735,-0.143232067,0.263425198,-0.428782845,-0.06426125,-0.147147945,0.85699046,-0.289600839,-0.417659711,-0.205191376,0.216234819,-0.44889431,-0.811684052,-0.063884108,0.616948031,-0.0319786,0.167631951,0.273631579,0.148919999,-1.247518435,-0.90504716,0.304567983
2014-08-18,0.482175602,0.729955882,-0.081670824,0.173943758,0.419324626,0.76438489,0.71849791,0.09537211,0.800025742,0.253971211,-0.290686462,0.610124779,1.458279439,0.342153858,0.471671436,1.70237709,0.032806465,0.257155617,0.896537025,0.568980598,2.863615454,0.520991947,0.418026224,0.359259759,1.21894113
2014-08-19,0.477837332,0.394055487,0.193314154,0.268289225,0.807050053,0.39372532,0.812840145,0.569535297,0.803571312,0.398715457,0.418225744,0.728868812,1.684852297,0.308492333,0.467551257,0.550711655,0.249688795,0.484513802,0.762065874,0.432729397,0.725830823,1.017774991,0.961283042,1.048594516,1.070417724
2014-08-20,0.725738457,0.015810709,-0.219163313,1.139775235,0.021277057,-0.422231753,0.009281802,0.269689845,-0.527536951,-0.027666745,-0.327054852,1.983663953,0.324931017,-0.163392385,0.175607133,0.218008307,-0.499998885,0.025969854,-0.2293393,-0.100427478,0.44066585,-0.312820257,0.164540445,-0.67632197,-1.476883146
2014-08-21,0.176017713,-0.104085749,0.055821665,0.015491756,1.433474994,0.618904171,0.355643157,-0.063787561,0.513341086,0.395280848,0.119679256,0.691449474,0.017992572,0.807181599,1.090875505,1.270570617,0.105995858,0.687375482,0.752862525,0.232055073,0.345399156,0.234465627,0.848849834,-0.13673271,1.510179763
2014-08-22,-0.033458737,-0.310098314,0.295899224,-0.637669168,-0.361932433,0.075565314,-1.014628337,-0.005050063,-0.753440408,-0.450614339,0.340603657,-0.428137126,-0.307826944,0.180079847,0.150886058,-0.727283039,-0.235442731,0.04663878,-0.619459026,0.165410464,0.008155056,-0.818363998,-1.184658051,0.657487078,0.116217072
2014-08-25,1.002767963,0.067670685,0.089304292,0.358401241,0.654153337,0.522127867,-0.259230715,0.326532585,0.595395705,-0.174373625,-0.103416392,0.410554975,0.458066778,0.117743688,0.351009046,0.677857697,0.398417698,0.51743098,0.243099267,0.954038341,-0.205877451,0.603445565,-0.778876382,0.33335442,-0.282472852
2014-08-26,1.388254212,0.679999024,0.020914245,-0.046800443,0.678023288,0.737818845,-0.614168637,0.092056284,-1.310601401,0.961010053,0.957237857,0.09024544,0.753870232,0.178833124,0.586447856,0.030420249,0.056979109,0.168355788,0.745704365,-0.822410745,1.522260391,0.097386489,-0.016374807,0.926649871,-0.226880293
2014-08-27,0.446849692,0.015334929,0.699827935,-0.046800443,-0.294193382,0.09454106,0.009941538,0.207636521,0.425208347,0.259368454,0.150076716,-0.468051086,-0.039134772,-0.12973086,0.579973288,0.552072962,-0.063884108,-0.055940334,0.999307752,-0.165591096,0.48448853,0.728156661,-0.108365614,0.407279412,0.317428949
2014-08-28,-0.633999211,-1.094658867,-0.657999444,-1.243657358,-0.421284745,-1.457674954,0.343108174,-0.919744482,-1.837878304,-0.86473008,-0.829155764,-0.432128522,-2.342141369,-1.570319478,-0.601340939,-1.45095366,0.081151752,-1.082496986,-1.140470822,-0.633584352,-1.342091564,-0.670462822,-1.670676145,-0.774256789,-1.894657084
2014-08-29,-0.843475661,0.050542619,-0.697893638,0.300947271,-0.26516236,-0.759367505,0.834611431,0.054161124,-0.320880873,0.103339064,0.152247963,1.838476921,-0.773075912,0.466826175,0.147354476,-0.541056288,-0.356305948,0.765458091,0.045227269,0.433469892,-0.814949186,0.277238441,0.016333035,0.014276462,0.270548656
2014-09-01,0.41338304,-0.277745302,-0.150773267,0.582774114,-0.51999022,-0.378587538,-0.195896068,-0.122525058,0.624773285,-1.741536749,-0.139241971,-0.696059587,-0.340747787,-0.57481103,0.107329878,0.445346519,0.033142197,0.0864456,-0.380683257,0.16615096,-0.206512563,-0.264894092,-0.492682761,0.09704718,-0.745882473
2014-09-02,0.370000343,-0.226836885,-0.358080595,0.015491756,-0.043881459,-0.037024112,0.64262828,-0.063787561,1.062397919,-0.465824751,0.00623159,0.717892473,0.380121842,-0.292428233,-0.862678018,0.213107603,-0.285802405,0.168355788,0.508973785,-0.433650524,-0.485326423,0.36690675,-0.207000201,1.752461536,-0.209455759
2014-09-03,0.327237399,0.689990396,-0.42860783,0.203577911,0.936076817,0.122372154,0.63603092,0.445428649,-0.081301646,0.993393512,1.158078222,0.515329122,3.459188891,0.152651937,-0.13046332,0.053834724,1.19510774,0.47226555,0.693040759,-0.167812583,0.748059719,0.050490994,1.965004954,-0.630829667,0.72524601
2014-09-04,0.52369904,0.356944679,1.363781302,0.327557531,0.050308079,0.665078486,1.322816007,-0.219631405,0.377596408,-0.176336259,0.711344113,0.318752865,-0.862155839,1.065253294,0.427526659,1.154315029,1.200815169,0.368155404,1.535658462,-0.101167973,-1.165530623,1.724299424,0.990413464,-0.359139525,1.324318071
2014-09-05,-0.033458737,-0.001793136,0.292337242,-0.26512553,-0.326450073,0.345020905,-0.745456084,0.326058896,-0.310244163,0.550328921,-0.880180073,-0.451586578,0.895720333,-0.665821821,-0.728477896,1.292079263,-0.360670453,-0.541277334,0.260994667,-0.6424703,0.071031075,-0.256133395,0.79161111,0.176026872,0.605348624
2014-09-08,0.518741018,0.100023697,-0.183543498,-0.203438109,-0.107104573,-0.238799543,0.246786731,-0.121577679,-0.180071095,-0.45650224,0.46545037,0.856094562,-0.13160361,0.056654253,0.029635071,0.796563638,0.124461072,-0.238898604,-0.28864977,0.100987342,-0.522162878,-0.476181486,-0.017396927,-0.522785448,0.031168753
2014-09-09,-0.387957345,-0.8210856,-0.661561426,-0.047405222,-0.232905669,0.007885153,-0.609550486,-0.513318894,0.509289006,0.253971211,-0.314027369,-0.679595078,-1.014172671,-0.991839929,-0.050414124,-0.988926179,-0.037697078,-0.444056831,-1.108259102,-0.442536472,-0.179202777,-0.524107651,-0.945993014,-0.41158204,-0.831345662
2014-09-10,-0.191495704,-0.659320537,-0.632353177,-0.647345626,-0.456121971,0.030023524,-0.554132669,-0.957165953,-0.376090462,-0.607134388,0.181016989,0.088249742,-0.534399802,0.757936034,0.109684266,-1.414470641,-0.883403869,0.107114526,-2.020924515,0.64377066,-0.718412269,-0.752916439,-0.228464722,-1.480019322,-0.789443807
2014-09-11,0.361323804,-0.035573487,-0.359505388,0.110442002,0.178044576,0.787155785,-0.39579605,-0.487739661,-0.844612206,-0.614003606,-0.884522567,0.433006578,-0.909116453,-0.546759759,-0.090438722,-0.320252347,-0.254243676,-0.671415016,-0.070837184,-1.126013965,0.579120113,0.318980585,-0.687907695,-0.371776275,-0.986506985
2014-09-12,0.748669311,-0.227788444,-0.291115341,-0.91102911,-0.202584379,-0.458918195,-0.031621825,-0.656373122,0.747348703,-0.027666745,0.574555541,0.087251893,0.426114195,-0.165885832,0.189733461,-0.413093461,-0.352948637,0.04663878,-0.345403753,0.238719534,0.166297769,-0.173164443,-0.789608642,-0.95369865,-0.393657972
2014-09-15,0.585054569,-0.404778454,-0.012568382,0.49629077,-0.012269902,-0.934576892,-0.377323444,-1.250379751,-0.462703671,0.558670115,-1.720452733,1.180395493,0.307018206,-0.038096707,-0.330586308,0.45160853,-0.676929206,-0.32463637,-0.663941878,-0.58619263,1.221852747,-0.578733173,-0.04703841,-0.103877158,-0.15095911
2014-09-16,0.081815286,-0.693100888,-0.187105479,-0.465307257,-0.458057373,-0.809969494,-0.564028708,-0.532266474,-0.383181602,0.551800897,0.369915494,-0.967973445,-0.231818528,-0.166509193,0.189733461,-0.256543195,-0.239807236,0.129314483,0.127034813,-0.036004355,-0.145541878,-0.584401859,0.046485577,-0.551849974,-0.182074349
2014-09-17,0.577617535,0.463043529,1.913751259,0.304575943,0.59222049,0.008517678,0.317378474,-0.323369405,0.084327122,-0.175845601,-0.284172721,0.615612948,-0.75855201,1.139433323,0.40751436,0.68657006,-0.141102275,0.211224671,1.143493548,0.926640001,-0.611713571,1.268743189,-0.32761037,-0.086817544,0.279260923
2014-09-18,0.345829984,0.123812677,-0.149348474,-0.273592431,0.867047498,0.62269932,0.029733615,-0.088893104,-0.150187005,0.838836097,2.176935963,0.534288253,-0.295239563,0.963645356,-1.071041364,-0.208897462,0.083501871,0.456189718,-0.070837184,0.100987342,0.412085842,0.404526213,-0.771721541,-0.714232222,-0.367106301
2014-09-19,0.605506412,0.070049583,0.156269546,0.782955842,0.546415989,0.637879917,0.131992682,-0.003155305,0.21855227,-0.46631541,0.385114224,0.785746206,-0.217294627,0.857050526,1.641213723,-0.920860846,0.5783696,1.822635374,0.006879983,0.71189626,-0.612983794,0.093263808,0.36385386,0.920331495,-0.308194783
2014-09-22,-0.295614176,-0.053177332,-0.421483867,0.92991705,1.089618667,0.23116643,-0.481561718,-0.303948136,-0.049391517,-0.307342068,-0.378621973,-0.467053237,-0.516971121,0.845206656,0.419286301,-1.045556536,-0.511078013,0.402603614,-0.616391243,-0.646172778,0.661049471,-0.171618438,-0.489616401,-0.05206648,-0.091217852
2014-09-23,-1.323784089,-1.321605734,-0.697893638,0.202973132,-0.654178055,-1.388729744,-0.85761119,-1.137167962,-1.526374658,-0.756785218,0.864959852,-0.73397785,-1.294968094,-0.127237414,-0.460077653,-0.485242714,-0.77361978,-0.29401574,-0.425166109,-0.309247253,-1.712996562,-1.653722208,-0.142606636,-1.323955449,-0.881544914
2014-09-24,-0.071883411,0.253224727,0.908560056,0.450932372,0.231590683,0.212823209,0.650545111,-0.068524456,-0.798013287,-0.162597822,-0.203293763,0.866571977,0.570869077,0.595862022,0.418697704,-0.736539924,-0.402301117,0.104052463,-0.111229659,0.782983843,-0.085841416,-0.130391629,-1.335420761,-0.299746796,-0.382041616
2014-09-25,-1.078361976,-0.523723352,-0.489873914,-1.015655814,-0.688370147,0.706825127,-0.403053145,-0.849164747,-1.257417851,0.406565992,-0.826441705,0.121178759,-0.38625601,-1.216873461,0.183258894,1.320394441,-0.172661004,-0.075078228,0.047272458,-0.580268665,-0.022330286,-0.130391629,0.310703616,-0.229612829,-1.807949285
2014-09-26,-0.033458737,-0.382416813,0.699827935,0.517458022,0.41674409,0.052794419,-0.822645186,-0.294948035,-0.196785925,-0.612531631,1.947326573,0.010916443,1.109221681,-0.251286369,1.159741357,-0.887917225,-0.357313142,0.024438822,0.164870803,0.849628453,-0.308765482,0.00668751,-0.731858858,-0.337025211,-0.369180651
2014-09-29,0.394170703,0.292714433,-0.556126771,-0.266335087,-0.013560169,-0.171751908,-0.262529395,0.201004868,0.126873961,0.122965402,-0.032850859,-0.173186701,-0.50099483,-0.68514603,-0.068660632,-1.066248397,-1.385993414,0.024438822,-0.585713414,-0.306285271,-0.438328187,-0.775591184,1.726850977,-0.643466418,-0.475387332
2014-09-30,-0.344574648,0.524894876,0.223947196,0.172129422,1.945066115,0.29884659,0.845167205,0.534955964,0.018480822,2.249479172,0.234212545,0.010916443,-0.343652567,1.464828069,0.064362295,0.308943592,-0.65510668,-0.214402099,1.340854248,0.304623648,0.68010281,0.833800358,-1.103910565,0.502055043,0.480472799
2014-10-01,-1.213468089,-1.1265361,-1.140291751,-0.99509334,-0.311611995,-0.754939831,-0.509930363,-0.832111925,-1.753797645,-1.440272454,0.759654363,-1.071749743,-0.325255625,-0.798597838,-0.621941835,-0.993010099,-1.739854057,-0.917911095,-1.087807216,-0.374410871,-2.880331129,-0.542659715,-0.371561533,-0.716127735,-1.203069046
2014-10-02,-0.551572087,-1.739340219,-1.122481843,-1.434767406,-1.095449589,-0.94596234,-0.936119763,-0.869059706,-0.710893568,-2.528062262,-1.529382981,-0.826278884,-0.491796359,-1.183211935,-0.802641121,-1.761059317,-1.189590686,-0.156988416,-1.393562911,-0.926820633,-1.944812186,-1.014706674,-0.735436279,-2.049936783,-0.773678753
2014-10-03,0.246049781,0.078613616,0.196876136,0.567654648,0.25804117,-0.335575847,0.348386062,1.045593242,0.879547811,2.191090815,-0.100159522,1.111543911,0.328804057,1.170601402,0.85661389,0.370746914,0.31213479,0.186728166,0.693040759,0.308326126,0.387316501,0.566856772,0.9336858,1.490880795,-0.033136073
2014-10-06,0.244810275,-1.073724565,-1.170212396,0.401945303,1.15090638,0.467098204,0.199285745,-0.522318994,1.00972088,-0.027666745,3.867251896,1.344541657,1.211373119,0.299765271,0.141468505,1.476672446,0.696546968,0.145390314,0.604075055,-0.31146874,-0.500569094,0.55964208,-0.436977217,-0.089344895,0.428199198
2014-10-07,-0.631520199,-2.243190811,-1.693111293,-0.825150544,-1.510270637,-1.328007357,0.073276186,-1.269327331,-0.786363557,-1.352935248,-1.079392002,-2.002742878,0.019444962,-1.865169507,-1.420667997,-1.051001763,-0.468440156,-0.905662842,-1.719259196,-1.08084373,-1.338280896,-1.244030797,-0.703750556,-0.582810014,-1.396813266
2014-10-08,-1.328742112,-1.419616331,-1.510025439,0.210835255,-1.855417232,0.009782728,-0.662989095,-0.423317889,-0.855248916,-1.531534928,-2.953178322,-1.144093797,-1.415032344,-1.084720805,-1.015713244,-0.764038319,-1.527336233,0.753975354,-0.938508448,-1.168962714,0.638820575,-1.129111068,-1.251095855,-0.921474936,-0.882374653
2014-10-09,-0.608589345,-1.720784815,-1.089711612,-0.01716629,-0.921908591,-0.73912671,0.662420357,0.769905954,1.041124499,-0.327459065,-1.052794224,0.437496898,-0.432248364,-0.811688432,-0.689630493,-0.942369491,-0.24383601,-0.642325416,-0.323929273,-0.539541403,0.28887425,-0.230881975,-1.488738772,0.538701621,-0.711863146
2014-10-10,-0.948833639,-1.513344911,0.698403143,-0.934010698,-0.838041194,-1.320417059,-1.448734569,-2.15654776,-1.643378466,-0.971202966,0.411712002,-0.924567013,-0.938648385,-0.298661849,0.029635071,-1.115255437,-0.502013272,-0.790835476,-0.959982928,-0.689121527,-1.310335999,-0.863198152,-0.854002207,-2.07647396,-0.685726345
2014-10-13,-0.62284366,-0.327702159,-1.245014009,-0.54816193,-0.654178055,-0.398195809,0.01126101,-0.732163441,0.095470341,0.438458792,0.373715176,0.441987219,1.453438138,-0.26749377,-1.185817784,0.519673863,-0.346905476,-0.447118894,0.434324401,-0.112275408,0.328251151,0.107177856,-0.975123436,-0.801425803,-0.15178885
2014-10-14,0.472259557,1.820918494,0.55378669,0.115280231,-0.822557982,0.515802618,0.585231255,0.343111717,0.772167693,0.750026915,-0.032850859,-0.301909225,0.670115735,-0.038720069,-1.460103997,0.226448408,1.252853499,0.005300928,1.546395703,0.032861741,0.638820575,0.782266847,-0.04703841,0.080619404,1.072077203
2014-10-15,-0.454270895,-1.42104367,-1.789997192,-1.567818706,-1.463175868,-1.883364187,-1.184840203,-1.010692866,-2.056690621,-2.530515555,-1.918579039,-2.649349042,-1.910781504,-2.170616682,-1.905671944,-2.328996457,0.659952271,-2.723762804,-2.632947204,-1.286701523,-1.9905402,-1.843880863,0.347499938,-0.98465869,-1.966844437
2014-10-16,-1.18495946,0.386443014,0.181915813,-1.155964457,-0.278065036,-0.012355642,0.118797964,0.766116439,0.944887601,-0.193509305,1.311151148,0.873057995,0.583940588,-0.074251679,-2.034574693,0.2574862,0.039185358,-0.809973371,-0.074927561,0.328319509,0.120569756,-0.088649485,-0.297968887,0.043340989,0.39625422
2014-10-17,1.496710954,1.701973595,3.348517441,1.255287954,2.677938137,2.427925279,2.601384209,1.589388785,1.449371554,2.483032599,0.238555039,1.33605994,2.696199949,2.973986461,1.995549131,1.443456563,0.253381837,2.134965809,2.897754071,0.984398663,2.423483324,2.434946538,2.646247982,0.547547346,1.503126976
2014-10-20,0.842251985,-1.157461774,-0.011143589,-0.052848229,-0.721917106,1.183748874,-0.197215539,0.093951042,-1.048735734,-0.487904382,-0.168010996,-0.909100353,-0.413367293,-0.623433234,-0.39945216,-1.056991512,0.311799059,-0.881166338,-0.0319786,-0.258893549,-0.572971782,-0.419494625,0.764013868,-0.228349154,-0.300727126
2014-10-21,0.461104007,2.452753797,1.537606004,0.287642141,1.305093364,1.000316664,1.056282698,0.980697781,1.676794541,2.09394044,0.707001619,2.066984346,0.956236588,2.709057788,-1.575469014,0.666422721,-0.142780931,1.310505321,1.923221702,0.542322754,0.972254007,0.953358103,0.619383878,0.486259105,1.350454872
2014-10-22,0.335294186,0.969273018,1.642328262,0.792027521,0.114821461,4.143965233,0.333871872,4.325893011,1.052267719,0.564067358,1.286181806,0.550253838,-0.311215854,-0.729404703,0.725356753,0.010000649,0.639472671,0.317631363,-0.622526809,0.466792197,1.491139938,0.426685623,-0.512614103,2.655357382,-0.071304099
2014-10-23,-0.402211659,0.106208832,1.228426002,-0.051638672,0.8689829,-1.356470976,0.251404882,-0.640267679,-2.068340351,0.408037968,1.633581355,1.74318234,-0.587654107,0.747962249,1.019655265,-0.04908006,-0.957600455,0.770051185,0.676167953,1.743406713,0.110407975,-0.225213289,-0.04703841,1.869983319,-0.071304099
2014-10-24,-0.569544918,-0.482806307,-0.665123408,-0.557838388,-1.754131222,0.376647149,-0.153013233,-1.105430765,-1.690483896,-0.312739311,-0.701594992,-0.8103133,-1.014172671,-0.099809504,-0.794400763,-0.961427785,0.615635758,0.087211116,-0.977878328,-0.320354688,-0.221755234,-0.742094402,1.563822825,-0.98971339,0.334023743
2014-10-27,-0.407169682,-0.404778454,0.39919669,-0.086111054,-0.494830001,-0.080668327,0.351025005,0.106740658,-0.679996459,-0.465824751,-0.515410546,-0.215595285,-0.221651797,-0.793610946,-0.294681889,-0.781463044,-0.598368114,0.06654219,-0.511575327,0.032861741,-0.12204276,-0.656548774,1.63997077,0.524801195,-1.7967478
2014-10-28,0.547249647,0.739947253,1.811878585,0.320300187,0.727053459,0.071770165,0.068658034,0.603640941,0.758998433,1.422229007,0.158761705,0.350185109,0.541337145,0.592745215,0.715350604,1.417319476,-0.454003716,0.536568875,1.899190736,1.643439799,0.574674334,6.332425959,0.451756186,0.323876857,0.799092843
2014-10-29,0.582575558,-0.401447996,0.185477795,0.150357391,-0.556762847,1.738473179,0.168278157,0.489481772,-0.250475984,-0.45650224,-0.227177482,-0.593281138,0.099326419,0.742351994,-0.709642791,-0.823935812,-0.147145436,0.309976206,-1.562802268,1.269489491,1.928096511,-0.847222764,-0.078213072,0.923490683,-0.337235672
2014-10-30,-0.197073479,0.228959968,0.516029685,0.150357391,0.373520124,-0.079403278,0.921036835,-0.131051469,-0.978330845,1.392789499,-0.389478209,0.162589494,0.35639947,-0.006305267,0.910176219,-0.409281803,-0.940813897,0.166824756,0.325418108,0.372749248,-0.76287006,1.398092301,0.875424956,0.14064397,-1.149965706
2014-10-31,0.578237288,1.107249101,0.968401347,1.707057593,0.116111729,0.488604049,1.564939088,0.209531279,0.805090842,0.80252737,1.465309698,0.576197912,-4.223954831,0.426307672,-0.117514185,0.808270875,0.296355426,0.669768619,0.87046087,-0.307025767,1.891895167,1.03375038,0.22637871,1.680432057,-0.036455032
2014-11-03,0.53237558,0.730907441,-0.210614558,-0.840874789,-1.072869905,-0.668283925,-1.411789358,-0.258473944,-0.429274012,-0.027666745,-0.476870908,0.680473135,-0.845211287,-0.812311793,-0.444774131,0.666422721,-0.959950573,-0.498408451,-0.070837184,0.440134353,-1.067723483,-0.202538544,-0.687396635,-1.365024889,0.544777626
2014-11-04,-0.033458737,-1.239771644,0.082892725,0.048754581,-0.695466619,0.635982342,-0.841777528,-0.28121104,-1.492944998,-0.027666745,-0.448101883,-1.833607469,-0.107881238,-0.28744134,1.01082631,-1.280245805,-1.361820771,0.427100119,-0.540207968,0.032861741,-0.342426381,-0.203053879,0.533014732,-0.385044864,-0.074623058
2014-11-05,1.24013329,1.34371156,0.986211254,0.444884586,-0.109685109,1.532902598,1.520736782,0.699326219,0.842572582,0.522852048,2.551476102,0.809694582,0.438217446,1.204262927,0.462253884,-2.643186034,0.144940673,1.178836608,0.97987846,2.104028099,2.062104995,0.532844655,0.706264084,0.767426811,0.156459447
2014-11-06,-0.230540131,1.568279529,-0.240535203,0.212649591,-0.010979634,-0.467141019,0.606342804,0.875538712,-0.318348323,-0.027666745,1.255784345,0.199509907,0.433860276,-0.935114025,-1.498362804,-0.369531648,0.076451516,-1.149862374,0.083574556,-1.029009034,0.473056527,0.486464495,-0.136984976,0.689078955,1.548347789
2014-11-07,-0.191495704,0.31983387,-1.084012442,-0.910424331,0.087080707,-0.718885914,-0.282321472,0.037581992,-0.623267339,-1.278355162,-0.06650519,-1.554708668,-0.911052973,-0.917659901,-0.139880872,-1.311828119,-0.428152416,-0.963842041,-0.301943496,-0.301842297,-1.393535579,-0.768376493,-0.649578192,0.10210188,-0.443857223
2014-11-10,0.949469222,0.169011739,0.505343741,0.941407844,0.152239223,0.706192602,1.154583349,0.140846302,1.320211506,-0.57769488,-0.185380974,0.971346124,0.438217446,0.623913294,0.795988396,-0.406559189,-0.364363496,-0.036036924,0.045227269,0.300921169,0.448287186,-0.531322343,0.525859891,0.678969555,0.375095858
2014-11-11,-0.267725299,-0.109795104,1.743488539,0.570678541,-0.272258832,0.20902806,0.70398372,0.05795064,-0.157278145,0.522361389,0.022515944,0.238924944,-0.654464052,0.243662728,0.656490902,-0.249192139,-0.693380032,0.672065166,-0.18639034,1.029568898,-0.022330286,0.166441393,-0.19729006,0.486890942,-0.594869848
2014-11-12,-0.583799233,-1.757419844,-1.001374469,-1.166245693,-0.899974041,-1.067407114,-1.052233284,-0.438002264,-0.257060614,-0.301944825,0.111537079,-0.637186495,-0.13063535,-1.875766654,-1.325315279,1.243344484,0.459520769,-0.682132237,-1.844015701,-1.030490025,-1.991175311,-1.201257983,0.192648747,-1.528038975,-0.527246063
2014-11-13,0.790812502,1.200977681,0.335793417,-0.084296718,-1.046419419,1.136309509,0.744887346,0.615009489,0.436351567,-0.303416801,-0.096359839,1.111543911,-0.241501129,0.026109536,1.093229893,0.434456066,0.605228092,0.651396241,0.645490124,0.566759111,0.937957997,1.245553109,-0.377183193,0.546283671,-0.150129371
2014-11-14,0.586913827,0.22658107,0.270252956,0.313647622,0.925109542,0.207130485,0.062720411,-0.684794492,-0.59439627,0.392827556,0.960494728,-2.807508111,0.090612078,0.37830883,0.24741597,-0.70305178,-0.323068564,0.345955447,0.597428192,-0.100427478,-0.213498787,0.287029808,-0.805451504,-0.120304934,-1.160752322
2014-11-17,-0.381759817,0.188042922,0.42626775,0.246517194,0.154819758,0.125534778,0.137270569,-0.003628995,-0.359882143,-0.172410991,-0.270602426,-0.548377932,-0.020253701,0.121483858,-0.436533772,1.563796072,-0.778320016,-0.17612631,0.357629828,0.232055073,-0.63076691,0.123153244,0.196737228,-0.188543389,0.198776172
2014-11-18,0.314842343,1.374161454,0.360727288,0.474518739,0.252880099,0.427249138,0.472416414,0.901117945,0.061027662,0.947271616,1.202588789,1.63142325,0.682218986,1.19366578,-0.224050247,0.413219682,0.684460646,-0.075843744,0.85256547,0.3638633,1.094195376,0.565310767,0.377141421,0.407279412,1.425961184
2014-11-19,-1.202312538,0.431166296,0.295899224,0.794446636,-0.274839367,-0.218558747,-0.273744905,0.34074327,-0.828910397,1.19161953,0.047485287,-1.730330095,0.757743272,-0.225728544,1.077926371,1.404795454,0.698225624,-0.337650139,-0.146509162,-0.232235705,-0.434517519,-0.562757785,0.163518325,0.522273845,-0.148884761
2014-11-20,-0.190875951,-0.701189142,-0.422196264,-0.081272825,-0.641275378,-0.340636046,0.099005886,-0.227210437,-0.388246702,0.509113611,0.808507425,0.651036588,-0.170334013,-0.447021906,-0.539538251,-0.444131253,-0.54196528,-0.156988416,0.158735237,-0.499554638,0.168203103,0.283422463,-0.167137518,0.633477252,-0.263803709
