#Date,Amer Sports A,Cargotec,Elisa,Fortum,Huhtamaki,Kesko B,Kone,Konecranes,Metso,Metsa Board B,Neste,Nokia,Nokian Renkaat,Nordea,Orion B,Outokumpu,Outotec,Sampo A,Stora Enso R,Telia,Tieto,UPM-Kymmene,Valmet,Wartsila,YIT
2017-02-03,0.1860061374,0.1068545896,-0.3607991389,0.0468313325,0.0784919516,1.5388380093,0.1622606731,-1.1424206739,-3.3375569341,-1.7400148601,1.1450590588,-0.2374546435,1.1246115756,0,0.04551214,2.3428858162,-0.8970508756,0.4135668375,-4.4707432607,-0.1774313864,-0.1780909826,-2.2960544837,-0.9484993817,0.8601134866,-5.5445659264
2017-02-06,-0.9814791933,-0.4267587621,-0.4907395966,-0.3271597311,0.0389161777,0.5804446842,-0.2915415346,-0.7565568781,0.1437919786,-1.1035044962,0.301435478,-0.5355921404,-0.4815052494,-0.0587040647,0.2262415076,0.247348587,-0.7882174973,-0.3654163125,-0.952456959,-0.568571952,-0.7150023155,-0.4755688833,-0.04551214,0.4590789775,0.0481505249
2017-02-07,-0.1616010768,-0.3370536746,0.193261696,0.3284789235,0.5098678874,0.0593636609,-0.4881012117,0.4478658415,2.1476453315,-0.1602818844,-3.6225025063,1.6496501763,0.9880751556,0.2935203233,0.0151707133,1.8666573366,2.1476453315,0.4287375508,-1.0329276994,-0.2506465682,-0.3871829882,-0.2097516018,0.68795887,1.9622987903,-1.4036207818
2017-02-08,0.1893041186,1.7103330296,0.4933779816,0.3739910636,0.2915415346,0.7222578741,0.2625193003,-3.5407125735,-0.9940115217,0.1068545896,3.1337416984,0.5560396236,-1.2921490185,0.3509051954,-1.6212875383,0.6846608888,-2.1984342413,-0.2433910096,-0.2710940514,0.2156879679,0.4419294755,-0.4808456531,-2.3151827744,-0.5369113329,-0.3957577392
2017-02-09,-4.8460535167,4.9707172046,0.5962749938,-0.139174805,-1.0850358017,-0.5837426653,-0.4571001888,1.6654804859,0.1642394618,0.1602818844,2.6680667586,0.5224002158,0.3970769317,0.2908819383,3.8790854406,-0.1358768238,0.3073718441,0.4274183584,0.6457447112,0.1075141858,-0.0771727591,1.0896529753,3.9991319548,0.5415285065,1.4920066768
2017-02-10,-0.9010084529,-0.8660498527,-0.2110707942,0.2328374699,-0.0982798386,-0.2651576853,0.6576174433,0.4966759627,1.0764610507,0.1068545896,1.3211712528,-0.3456284256,0,0.173473809,0.6833416964,0.577146703,0.8568155054,0.13653642,0.7070871607,-0.1075141858,0.0514485061,0.625297228,0.0441929475,0.724896259,-0.4379718981
2017-02-13,1.5025602166,0.7644720329,-0.5923174164,0.4175244149,-0.4142264337,0.0145111171,0.7974518445,1.8013573097,1.3818541061,0.6391487488,-0.4379718981,1.2156358556,-0.3232021537,0.173473809,0.4458870529,1.3468955058,2.8389021826,-0.0606828533,0.7328114138,0.1794101751,-0.1292808615,0.2948395157,0.531634563,0.3053930554,0.2935203233
2017-02-14,1.5553279151,-0.1121313594,0.255923338,0.0461717362,0.119386918,-0.147749556,0.3858637957,-0.1292808615,-0.1576434995,0.3693738899,0.0956414536,0.255923338,-0.6675113868,-0.1728142128,0.3001162856,-0.9570741327,0.1160889368,-0.04551214,0,0.1431323824,0.7499609158,-0.4109284526,0.4399506868,-0.2381142398,-1.2189338368
2017-02-15,0.2532849531,0.5322941592,-0.0211070794,0.0461717362,5.7457427772,-0.5626355859,0.5593376048,-1.8310391401,0.2941799195,0.2097516018,0,0.3113294215,1.384492491,0.3462880218,0.0428737551,0.7367689912,-0.1154293406,-0.1061949934,1.844890661,-0.1424727861,0.4346739169,0.7090659494,-1.0045650614,-0.2255819114,-0.1985384658
2017-02-16,-2.1304958294,-0.4867820192,0.6384891526,-0.0461717362,-2.0414503381,0.0151707133,0.0633212383,-1.6549269462,-0.5850618578,0.3660759088,0.1338980351,0.4505042265,-1.0349064881,0.1147697444,0.9669680762,-0.4307163395,-1.1582509834,-0.2427314134,0,0.9649892875,0.0507889099,0.4676537285,-0.7981114408,0.0798111441,0
